"llamado_fecha_hora","llamado_provincia","llamante_edad","llamante_genero","llamante_quien_llama","caso_judicializado","hecho_lugar","victima_a_resguardo","victima_edad","victima_genero","victima_nacionalidad","victima_vinculo_agresor","victima_discapacidad","victima_convive_agresor","vs_violacion_via_vaginal","vs_violacion_via_anal","vs_violacion_via_oral","vs_tentativa_violacion","vs_tocamiento_sexual","vs_intento_tocamiento","vs_Intento_violación_tercera_persona","vs_grooming","vs_exhibicionismo","vs_amenazas_verbales_contenido_sexual","vs_explotacion_sexual","vs_explotacion_sexual_comercial","vs_explotacion_sexual_viajes_turismo","vs_sospecha_trata_personas_fines_sexuales","vs_existencia_facilitador_corrupcion_nnya","vs_obligacion_sacarse_fotos_pornograficas","vs_eyaculacion_partes_cuerpo","vs_acoso_sexual","vs_iniciacion_sexual_forzada_inducida","vs_otra_forma_violencia_sexual","vs_no_sabe_no_contesta","ofv_sentimiento_amenaza","ofv_amenaza_explicita","ofv_violencia_fisica","ofv_intento_ahorcar","ofv_intento_quemar","ofv_intento_ahogar","ofv_amenaza_muerte","ofv_uso_sustancias_psicoactivas","ofv_intento_privacion_libertad","ofv_privacion_libertad","ofv_uso_arma_blanca","ofv_uso_arma_fuego","ofv_enganio_seduccion","ofv_intento_matar","ofv_uso_animal_victimizar","ofv_grooming","ofv_otra_forma_violencia","ofv_no_sabe_no_contesta","llamado_provincia_indec_id"
"2018-01-10 11:54:44","Tierra del Fuego","Sin dato","Ns/Nc","Otro conocido","NO","NS/NC","SI","Sin dato","Ns/Nc","NS/NC","Padrastro","NS/NC","NS/NC","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","94"
"2018-01-10 13:31:02","Buenos Aires","Sin dato","Femenino","Comisaría","SI","NS/NC","SI","1","Femenino","Argentina","NS/NC","NS/NC","NS/NC","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","06"
"2018-01-10 16:32:41","Ciudad Autónoma de Buenos Aires","Sin dato","Masculino","Comisaría","SI","Vivienda de la Víctima","SI","33","Masculino","Argentina","Otro pariente","NS/NC","SI","NO","NO","NO","NO","SI","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","02"
"2018-01-10 21:55:59","Santa Fé","46","Masculino","Familiar","SI","Redes Sociales","SI","14","Femenino","Argentina","Desconocido","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","82"
"2018-01-10 23:38:05","Buenos Aires","60","Femenino","Familiar","NS/NC","NS/NC","SI","10","Femenino","NS/NC","Abuelo","NS/NC","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","06"
"2018-01-11 07:01:48","Ciudad Autónoma de Buenos Aires","50","Femenino","Madre","SI","Vivienda del Agresor","SI","15","Masculino","Argentina","Conocido no familiar (Amigo, vecino, entre otros)","NS/NC","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","02"
"2018-01-11 14:00:46","Santiago del Estero","22","Femenino","Vecino","NS/NC","NS/NC","SI","0","Femenino","Argentina","Conocido no familiar (Amigo, vecino, entre otros)","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","86"
"2018-01-11 14:00:46","Santiago del Estero","22","Femenino","Vecino","NS/NC","NS/NC","SI","0","Femenino","Argentina","Conocido no familiar (Amigo, vecino, entre otros)","NS/NC","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","86"
"2018-01-11 15:59:42","Ciudad Autónoma de Buenos Aires","Sin dato","Femenino","Comisaría","SI","Vivienda del Agresor","SI","5","Femenino","Argentina","Conocido no familiar (Amigo, vecino, entre otros)","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","02"
"2018-01-11 23:53:17","Buenos Aires","Sin dato","Femenino","Familiar","NO","Redes Sociales","SI","11","Femenino","Argentina","Desconocido","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","06"
"2018-01-12 04:28:43","Ciudad Autónoma de Buenos Aires","Sin dato","Masculino","Comisaría","NS/NC","NS/NC","SI","11","Femenino","Argentina","Conocido no familiar (Amigo, vecino, entre otros)","NS/NC","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","02"
"2018-01-12 07:14:39","Córdoba","50","Femenino","Familiar","NO","Vivienda del Agresor","SI","8","Masculino","Argentina","Conocido no familiar (Amigo, vecino, entre otros)","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","14"
"2018-01-12 13:24:58","Ciudad Autónoma de Buenos Aires","37","Femenino","Víctima","NO","Vivienda del Agresor","NO","37","Femenino","Argentina","Otro pariente","NS/NC","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","02"
"2018-01-12 13:45:50","Ciudad Autónoma de Buenos Aires","Sin dato","Masculino","Comisaría","SI","NS/NC","SI","22","Femenino","Peruana","Padrastro","NS/NC","NS/NC","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","02"
"2018-01-12 13:56:41","Ciudad Autónoma de Buenos Aires","Sin dato","Femenino","Comisaría","SI","Plaza","SI","22","Masculino","NS/NC","Desconocido","NS/NC","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","02"
"2018-01-12 17:33:55","Ciudad Autónoma de Buenos Aires","Sin dato","Femenino","Comisaría","SI","Vivienda de la Víctima","SI","1","Masculino","Argentina","Abuelo","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","02"
"2018-01-12 18:41:44","Ciudad Autónoma de Buenos Aires","Sin dato","Masculino","Comisaría","SI","NS/NC","SI","43","Femenino","Argentina","NS/NC","NS/NC","NS/NC","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","02"
"2018-01-12 22:43:43","Ciudad Autónoma de Buenos Aires","40","Masculino","Comisaría","SI","Vivienda del Agresor","SI","17","Femenino","Argentina","Conocido no familiar (Amigo, vecino, entre otros)","NS/NC","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","02"
"2018-01-12 23:22:27","Buenos Aires","38","Femenino","Víctima","SI","Calle","SI","38","Femenino","Argentina","Conocido no familiar (Amigo, vecino, entre otros)","NS/NC","NS/NC","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","SI","SI","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","06"
"2018-01-13 00:54:41","Ciudad Autónoma de Buenos Aires","40","Masculino","Comisaría","SI","NS/NC","SI","16","Femenino","Argentina","NS/NC","NS/NC","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","02"
"2018-01-13 14:54:26","Ciudad Autónoma de Buenos Aires","Sin dato","Femenino","Comisaría","SI","Otro","SI","40","Femenino","Argentina","Desconocido","NS/NC","NS/NC","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","02"
"2018-01-13 16:35:44","Tucumán","24","Femenino","Víctima","NO","Vivienda de la Víctima","SI","24","Femenino","Argentina","Padrastro","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","90"
"2018-01-13 18:38:21","Ciudad Autónoma de Buenos Aires","49","Femenino","Familiar","NO","Vivienda de la Víctima","SI","42","Masculino","Argentina","Hermano","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","02"
"2018-01-13 18:38:21","Ciudad Autónoma de Buenos Aires","49","Femenino","Familiar","NO","Vivienda de la Víctima","SI","Sin dato","Masculino","NS/NC","Padrastro","SI","NS/NC","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","02"
"2018-01-13 18:46:29","Ciudad Autónoma de Buenos Aires","29","Femenino","Vecino","SI","Vivienda del Agresor","SI","11","Femenino","NS/NC","Hermano","NS/NC","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","02"
"2018-01-13 21:39:07","Ciudad Autónoma de Buenos Aires","26","Femenino","Víctima","NO","Automóvil","SI","26","Femenino","Argentina","Ex pareja de la víctima","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","SI","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","02"
"2018-01-13 22:34:33","Ciudad Autónoma de Buenos Aires","Sin dato","Femenino","Comisaría","SI","Vivienda del Agresor","SI","39","Femenino","Argentina","Otro pariente","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","02"
"2018-01-14 07:30:53","Ciudad Autónoma de Buenos Aires","Sin dato","Masculino","Comisaría","SI","Vivienda del Agresor","SI","15","Femenino","Otra","Conocido no familiar (Amigo, vecino, entre otros)","NO","SI","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","02"
"2018-01-14 08:58:21","Ciudad Autónoma de Buenos Aires","Sin dato","Masculino","Comisaría","NS/NC","Subterráneo/Tren/Colectivo","SI","14","Femenino","Argentina","NS/NC","NS/NC","NS/NC","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","02"
"2018-01-14 11:28:27","Ciudad Autónoma de Buenos Aires","Sin dato","Masculino","Comisaría","NS/NC","Calle","SI","28","Femenino","Argentina","Desconocido","NS/NC","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","02"
"2018-01-14 21:23:36","Buenos Aires","Sin dato","Femenino","Madre","NO","Redes Sociales","SI","13","Femenino","Argentina","Desconocido","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","06"
"2018-01-14 21:27:54","Ciudad Autónoma de Buenos Aires","30","Femenino","Otro conocido","NO","NS/NC","SI","30","Femenino","NS/NC","Conocido no familiar (Amigo, vecino, entre otros)","NS/NC","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","02"
"2018-01-15 11:13:10","Buenos Aires","Sin dato","Masculino","Otro conocido","NS/NC","NS/NC","NO","15","Femenino","Argentina","Padrastro","NS/NC","NS/NC","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","06"
"2018-01-15 11:39:52","Entre Ríos","24","Masculino","Hermana/o","SI","Otro","SI","19","Femenino","Argentina","Desconocido","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","30"
"2018-01-15 13:40:00","Córdoba","Sin dato","Femenino","Familiar","NO","Vivienda del Agresor","SI","4","Femenino","Argentina","Padre","NS/NC","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","14"
"2018-01-15 17:55:08","Buenos Aires","Sin dato","Femenino","NS/NC","NO","Redes Sociales","SI","9","Femenino","Argentina","Desconocido","NS/NC","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","06"
"2018-01-15 19:01:01","Ciudad Autónoma de Buenos Aires","Sin dato","Femenino","Familiar","NO","Vivienda de la Víctima","SI","14","Femenino","Argentina","Padre","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","02"
"2018-01-15 19:09:44","Buenos Aires","28","Femenino","Madre","NO","Vivienda del Agresor","SI","5","Femenino","Argentina","Otro pariente","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","06"
"2018-01-15 22:40:46","Buenos Aires","Sin dato","Masculino","Padre","NO","Redes Sociales","SI","Sin dato","Masculino","Argentina","Desconocido","NS/NC","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","06"
"2018-01-15 22:54:20","Buenos Aires","33","Femenino","Víctima","SI","Calle","SI","33","Femenino","Argentina","Conocido no familiar (Amigo, vecino, entre otros)","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","06"
"2018-01-15 23:07:35","Ciudad Autónoma de Buenos Aires","Sin dato","Femenino","Comisaría","SI","NS/NC","SI","12","Femenino","Argentina","Conocido no familiar (Amigo, vecino, entre otros)","NS/NC","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","02"
"2018-01-15 23:28:01","Ciudad Autónoma de Buenos Aires","Sin dato","Masculino","Comisaría","SI","NS/NC","SI","18","Femenino","Argentina","Conocido no familiar (Amigo, vecino, entre otros)","NS/NC","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","02"
"2018-01-15 23:44:30","Ciudad Autónoma de Buenos Aires","28","Femenino","Madre","NO","NS/NC","SI","5","Femenino","Argentina","Abuelo","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","02"
"2018-01-16 10:49:52","Buenos Aires","Sin dato","Femenino","Otro conocido","NO","Vivienda de la Víctima","NO","13","Femenino","NS/NC","Hermano","NS/NC","SI","SI","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","06"
"2018-01-16 11:22:48","Santa Cruz","Sin dato","Femenino","Madre","SI","NS/NC","SI","5","Femenino","Argentina","Padre","NS/NC","NS/NC","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","78"
"2018-01-16 12:36:52","Santa Fé","Sin dato","Femenino","NS/NC","NO","NS/NC","SI","12","Masculino","Argentina","NS/NC","NS/NC","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","82"
"2018-01-16 13:00:05","Buenos Aires","23","Femenino","Familiar","NO","Vivienda de la Víctima","SI","17","Femenino","Argentina","Tío","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","06"
"2018-01-16 13:00:05","Buenos Aires","23","Femenino","Familiar","NO","Vivienda de la Víctima","SI","3","Femenino","Argentina","Tío","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","06"
"2018-01-16 16:04:50","Ciudad Autónoma de Buenos Aires","Sin dato","Masculino","Comisaría","SI","NS/NC","SI","Sin dato","Femenino","Argentina","NS/NC","SI","NS/NC","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","02"
"2018-01-16 16:37:54","Buenos Aires","Sin dato","Femenino","Familiar","NO","NS/NC","NO","12","Femenino","Argentina","Padre","NS/NC","NS/NC","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","06"
"2018-01-16 18:53:52","Ciudad Autónoma de Buenos Aires","Sin dato","Masculino","Comisaría","NS/NC","NS/NC","SI","13","Masculino","Argentina","Padrastro","NS/NC","NS/NC","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","02"
"2018-01-17 11:39:19","Buenos Aires","30","Femenino","Madre","SI","Ámbito educativo","SI","7","Masculino","Argentina","Conocido no familiar (Amigo, vecino, entre otros)","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","06"
"2018-01-17 12:20:15","Ciudad Autónoma de Buenos Aires","40","Masculino","Comisaría","SI","Vivienda de la Víctima","SI","39","Femenino","Argentina","Pareja de la vícitma","NS/NC","SI","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","02"
"2018-01-17 12:28:59","Santa Fé","50","Masculino","Padre","NO","Redes Sociales","SI","12","Femenino","Argentina","Desconocido","NS/NC","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","SI","NO","NO","82"
"2018-01-17 14:19:26","Córdoba","17","Femenino","Víctima","NO","Redes Sociales","SI","17","Femenino","NS/NC","Desconocido","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","14"
"2018-01-17 16:10:01","Ciudad Autónoma de Buenos Aires","Sin dato","Masculino","Comisaría","NO","NS/NC","SI","3","Masculino","Argentina","Madrastra","NS/NC","NO","NO","NO","NO","NO","SI","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","02"
"2018-01-17 19:21:52","Ciudad Autónoma de Buenos Aires","Sin dato","Masculino","Comisaría","NO","Comercio","SI","23","Femenino","Otra","Conocido no familiar (Amigo, vecino, entre otros)","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","02"
"2018-01-18 10:25:40","Ciudad Autónoma de Buenos Aires","Sin dato","Femenino","Comisaría","SI","Calle","SI","21","Femenino","Argentina","Conocido no familiar (Amigo, vecino, entre otros)","NS/NC","NO","NO","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","SI","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","NO","02"
