caso_id,llamado_fecha_hora,llamado_provincia,llamante_edad,llamante_genero,llamante_vinculo,caso_judicializado,hecho_lugar,victima_a_resguardo,victima_edad,victima_genero,victima_nacionalidad,victima_vinculo_agresor,victima_discapacidad,victima_convive_agresor,vs_violacion_via_vaginal,vs_violacion_via_anal,vs_violacion_via_oral,vs_tentativa_violacion,vs_tocamiento_sexual,vs_intento_tocamiento,vs_Intento_violación_tercera_persona,vs_grooming,vs_exhibicionismo,vs_amenazas_verbales_contenido_sexual,vs_explotacion_sexual,vs_explotacion_sexual_comercial,vs_explotacion_sexual_viajes_turismo,vs_sospecha_trata_personas_fines_sexuales,vs_existencia_facilitador_corrupcion_nnya,vs_obligacion_sacarse_fotos_pornograficas,vs_eyaculacion_partes_cuerpo,vs_acoso_sexual,vs_iniciacion_sexual_forzada_inducida,vs_otra_forma_violencia_sexual,vs_no_sabe_no_contesta,ofv_sentimiento_amenaza,ofv_amenaza_explicita,ofv_violencia_fisica,ofv_intento_ahorcar,ofv_intento_quemar,ofv_intento_ahogar,ofv_amenaza_muerte,ofv_uso_sustancias_psicoactivas,ofv_intento_privacion_libertad,ofv_privacion_libertad,ofv_uso_arma_blanca,ofv_uso_arma_fuego,ofv_enganio_seduccion,ofv_intento_matar,ofv_uso_animal_victimizar,ofv_grooming,ofv_otra_forma_violencia,ofv_no_sabe_no_contesta,llamado_provincia_indec_id
,2019-01-03 17:57:22,Buenos Aires,26,Femenino,Víctima,NO,Descampado,SI,26,Femenino,Argentina,Tío,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,06
,2019-01-03 19:36:22,Buenos Aires,Sin dato,Masculino,Padre,NO,Vivienda del Agresor,SI,16,Femenino,Argentina,Tío,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,06
,2019-01-03 23:20:04,Buenos Aires,Sin dato,Femenino,Familiar,NO,Vivienda de la Víctima,SI,4,Femenino,Argentina,Tío,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,06
,2019-01-04 07:47:08,Ciudad Autónoma de Buenos Aires,Sin dato,Femenino,Comisaría,SI,Vivienda del Agresor,SI,22,Masculino,Argentina,Ex pareja de la víctima,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,02
,2019-01-04 10:26:18,NS/NC,Sin dato,Femenino,Madre,NO,Vivienda del Agresor,SI,7,Femenino,NS/NC,Padre,NS/NC,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,
,2019-01-04 10:26:18,NS/NC,Sin dato,Femenino,Madre,NO,Vivienda del Agresor,SI,4,Femenino,Argentina,Padre,NS/NC,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,
,2019-01-04 10:47:58,NS/NC,Sin dato,Masculino,Padre,Sin datos,Vivienda de la Víctima,SI,11,Femenino,NS/NC,Desconocido,NS/NC,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,
,2019-01-04 10:58:19,NS/NC,Sin dato,Masculino,Víctima,NO,Redes Sociales,SI,Sin Datos,Masculino,NS/NC,Desconocido,NS/NC,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
,2019-01-04 11:44:18,NS/NC,Sin dato,Femenino,Madre,Sin datos,NS/NC,SI,8,Femenino,NS/NC,NS/NC,NS/NC,NS/NC,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,
,2019-01-04 12:37:25,Ciudad Autónoma de Buenos Aires,35,Femenino,Madre,NO,NS/NC,SI,16,Masculino,Argentina,Otro pariente,NS/NC,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,02
,2019-01-04 12:48:28,NS/NC,Sin dato,Masculino,Padre,Sin datos,Vivienda de un familiar,SI,26,Femenino,NS/NC,Tío,NS/NC,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,
,2019-01-04 12:48:28,NS/NC,Sin dato,Masculino,Padre,Sin datos,Vivienda de un familiar,SI,12,Masculino,NS/NC,Tío,NS/NC,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,
,2019-01-04 13:01:33,Ciudad Autónoma de Buenos Aires,40,Femenino,Comisaría,SI,Vivienda del Agresor,SI,11,Femenino,Argentina,Desconocido,NS/NC,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,02
,2019-01-04 13:48:17,Ciudad Autónoma de Buenos Aires,Sin dato,Masculino,Comisaría,SI,Otro(Especificar en observaciones),SI,32,Femenino,NS/NC,"Conocido no familiar (Amigo, vecino, entre otros)",NS/NC,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,02
,2019-01-04 16:34:10,Ciudad Autónoma de Buenos Aires,Sin dato,Masculino,Defensoría,SI,NS/NC,SI,14,Femenino,Argentina,Otro pariente,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,02
,2019-01-04 17:07:38,Buenos Aires,40,Femenino,Madre,NO,Otro(Especificar en observaciones),SI,12,Masculino,Argentina,"Conocido no familiar (Amigo, vecino, entre otros)",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,06
,2019-01-04 17:13:07,Ciudad Autónoma de Buenos Aires,Sin dato,Femenino,Hospital,SI,Vivienda de la Víctima,SI,11,Femenino,Argentina,"Conocido no familiar (Amigo, vecino, entre otros)",SI,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,02
,2019-01-04 17:13:27,Ciudad Autónoma de Buenos Aires,40,Masculino,Comisaría,SI,Otro(Especificar en observaciones),SI,26,Femenino,Peruana,"Conocido no familiar (Amigo, vecino, entre otros)",NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,02
,2019-01-04 17:20:42,Formosa,63,Femenino,Víctima,SI,Otro(Especificar en observaciones),SI,63,Femenino,Argentina,"Conocido no familiar (Amigo, vecino, entre otros)",NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,34
,2019-01-04 17:22:57,Ciudad Autónoma de Buenos Aires,Sin dato,Femenino,Familiar,NO,Vivienda de la Víctima,SI,10,Femenino,Argentina,Padrastro,NO,SI,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,02
,2019-01-04 17:22:57,Ciudad Autónoma de Buenos Aires,Sin dato,Femenino,Familiar,NO,Vivienda de la Víctima,SI,9,Femenino,Argentina,Padrastro,NO,SI,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,02
,2019-01-04 17:32:43,NS/NC,Sin dato,Femenino,Abuela/o,NO,NS/NC,SI,12,Femenino,Argentina,Desconocido,NS/NC,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,
,2019-01-04 19:33:20,Ciudad Autónoma de Buenos Aires,30,Femenino,Comisaría,SI,Otro(Especificar en observaciones),SI,44,Femenino,Argentina,"Conocido no familiar (Amigo, vecino, entre otros)",NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,02
,2019-01-04 19:50:23,Ciudad Autónoma de Buenos Aires,Sin dato,Femenino,Comisaría,SI,Albergue transitorio,SI,21,Femenino,Argentina,"Conocido no familiar (Amigo, vecino, entre otros)",NS/NC,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,02
,2019-01-04 22:25:14,Entre Ríos,36,Femenino,Víctima,NO,NS/NC,SI,36,Femenino,Argentina,"Conocido no familiar (Amigo, vecino, entre otros)",NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,30
,2019-01-04 22:34:02,Buenos Aires,30,Femenino,Familiar,NO,Vivienda de la Víctima,SI,3,Femenino,Argentina,Hermano,NS/NC,SI,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,06
,2019-01-04 22:44:10,Buenos Aires,50,Femenino,NS/NC,SI,NS/NC,SI,Sin Datos,Femenino,NS/NC,NS/NC,NS/NC,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,06
,2019-01-04 23:53:02,Ciudad Autónoma de Buenos Aires,35,Femenino,Hospital,NO,NS/NC,SI,15,Masculino,Argentina,Otro pariente,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,02
,2019-01-05 00:50:17,Buenos Aires,33,Femenino,Madre,NO,Vivienda de un familiar,SI,6,Femenino,Argentina,Otro pariente,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,06
,2019-01-05 05:14:28,Ciudad Autónoma de Buenos Aires,40,Masculino,Comisaría,SI,NS/NC,SI,21,Femenino,Argentina,NS/NC,NS/NC,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,SI,02
,2019-01-05 07:48:10,Ciudad Autónoma de Buenos Aires,40,Masculino,Comisaría,SI,Vivienda de la Víctima,SI,3,Femenino,Argentina,Padrastro,NS/NC,NS/NC,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,02
,2019-01-05 07:48:10,Ciudad Autónoma de Buenos Aires,40,Masculino,Comisaría,SI,Vivienda de la Víctima,SI,5,Femenino,Argentina,Padrastro,NS/NC,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,02
,2019-01-05 10:57:52,Buenos Aires,30,Femenino,Familiar,SI,Vivienda de la Víctima,NO,10,Femenino,Argentina,"Conocido no familiar (Amigo, vecino, entre otros)",NO,SI,NO,NO,NO,NO,SI,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,06
,2019-01-05 10:57:52,Buenos Aires,30,Femenino,Familiar,SI,Vivienda de la Víctima,NO,9,Femenino,Argentina,Padrastro,NO,SI,NO,NO,NO,NO,SI,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,06
,2019-01-05 11:23:37,Misiones,42,Femenino,Madre,SI,Vivienda de un familiar,SI,17,Femenino,Argentina,"Conocido no familiar (Amigo, vecino, entre otros)",NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,54
,2019-01-05 12:28:24,Buenos Aires,29,Femenino,Familiar,NO,NS/NC,SI,14,Masculino,Argentina,"Conocido no familiar (Amigo, vecino, entre otros)",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,06
,2019-01-05 12:46:00,Buenos Aires,28,Femenino,Víctima,SI,Otro(Especificar en observaciones),SI,28,Femenino,Argentina,"Conocido no familiar (Amigo, vecino, entre otros)",NO,NO,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,06
,2019-01-05 13:07:18,Ciudad Autónoma de Buenos Aires,45,Masculino,Comisaría,SI,Otro(Especificar en observaciones),SI,16,Masculino,Argentina,Desconocido,NS/NC,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,02
,2019-01-05 13:36:21,Buenos Aires,44,Masculino,Padre,NO,Vivienda de un familiar,SI,13,Femenino,Argentina,Otro pariente,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,06
,2019-01-05 13:41:14,Buenos Aires,51,Femenino,Madre,NO,Vivienda de la Víctima,SI,15,Masculino,Argentina,"Conocido no familiar (Amigo, vecino, entre otros)",SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,06
,2019-01-05 16:07:50,Santa Fé,28,Masculino,NS/NC,NO,NS/NC,SI,8,Masculino,NS/NC,Padre,NS/NC,NS/NC,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,SI,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,82
,2019-01-05 16:16:29,Ciudad Autónoma de Buenos Aires,Sin dato,Femenino,Comisaría,SI,Vivienda del Agresor,SI,23,Femenino,Argentina,"Conocido no familiar (Amigo, vecino, entre otros)",NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,02
,2019-01-05 16:30:54,Ciudad Autónoma de Buenos Aires,31,Femenino,Madre,SI,Calle,SI,11,Femenino,Argentina,Desconocido,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,02
,2019-01-05 17:11:23,Ciudad Autónoma de Buenos Aires,25,Femenino,Víctima,NO,NS/NC,SI,25,Femenino,Argentina,Tío,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,02
,2019-01-05 18:12:29,Buenos Aires,Sin dato,Femenino,Otro conocido,NO,NS/NC,NO,7,Femenino,Argentina,Madre,NS/NC,NS/NC,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,06
,2019-01-05 18:12:29,Buenos Aires,Sin dato,Femenino,Otro conocido,NO,NS/NC,NO,17,Femenino,Argentina,Madre,NS/NC,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,06
,2019-01-05 18:12:29,Buenos Aires,Sin dato,Femenino,Otro conocido,NO,NS/NC,NO,12,Femenino,Argentina,Madre,NS/NC,NS/NC,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,06
,2019-01-05 18:12:29,Buenos Aires,Sin dato,Femenino,Otro conocido,NO,NS/NC,NO,9,Femenino,Argentina,Madre,NS/NC,NS/NC,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,06
,2019-01-05 19:16:36,Ciudad Autónoma de Buenos Aires,Sin dato,Femenino,Comisaría,SI,NS/NC,SI,40,Masculino,Argentina,Pareja de la víctima,NS/NC,SI,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,02
,2019-01-05 19:38:54,Buenos Aires,52,Femenino,Víctima,SI,Otro(Especificar en observaciones),SI,52,Femenino,Argentina,Desconocido,NS/NC,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,06
,2019-01-05 20:40:39,Ciudad Autónoma de Buenos Aires,40,Masculino,Comisaría,SI,NS/NC,SI,41,Femenino,Argentina,NS/NC,NO,NS/NC,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,02
,2019-01-06 00:41:29,Ciudad Autónoma de Buenos Aires,40,Masculino,Comisaría,SI,NS/NC,SI,10,Femenino,Argentina,Padre,NS/NC,NS/NC,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,02
,2019-01-06 06:44:33,Ciudad Autónoma de Buenos Aires,30,Femenino,Víctima,NO,Plaza,NO,Sin Datos,,NS/NC,NS/NC,NS/NC,NS/NC,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,02
,2019-01-06 07:21:45,Ciudad Autónoma de Buenos Aires,40,Masculino,Comisaría,SI,Vivienda del Agresor,SI,23,Femenino,Paraguaya,"Conocido no familiar (Amigo, vecino, entre otros)",NS/NC,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,02
,2019-01-06 10:39:33,Ciudad Autónoma de Buenos Aires,35,Femenino,Comisaría,SI,Vivienda del Agresor,SI,16,Femenino,Argentina,Desconocido,NS/NC,NS/NC,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,02
,2019-01-06 12:05:55,Buenos Aires,35,Femenino,Madre,NO,Vivienda de la Víctima,SI,14,Femenino,Argentina,Otro pariente,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,06
,2019-01-06 13:27:43,Ciudad Autónoma de Buenos Aires,35,Masculino,Comisaría,SI,Albergue transitorio,SI,25,Femenino,Chilena,"Conocido no familiar (Amigo, vecino, entre otros)",NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,02
,2019-01-06 15:18:29,Santa Fé,25,Femenino,Víctima,NO,Descampado,SI,25,Femenino,Argentina,Desconocido,NS/NC,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,82
,2019-01-06 16:15:21,Córdoba,30,Femenino,Otro conocido,NO,NS/NC,SI,33,Femenino,Argentina,Hermano,NS/NC,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,14
,2019-01-06 16:56:36,Ciudad Autónoma de Buenos Aires,40,Femenino,Comisaría,NO,Vivienda del Agresor,SI,19,Femenino,Argentina,Padrastro,NO,SI,SI,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,02
,2019-01-06 17:49:53,Buenos Aires,60,Femenino,Abuela/o,SI,Vivienda de la Víctima,SI,10,Femenino,Argentina,Padrastro,NS/NC,SI,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,06
,2019-01-06 19:06:59,Buenos Aires,46,Femenino,Madre,SI,Vivienda de la Víctima,SI,11,Femenino,Argentina,Padrastro,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,06
,2019-01-06 19:51:32,Buenos Aires,40,Femenino,Madre,SI,Otro(Especificar en observaciones),SI,17,Femenino,Argentina,"Conocido no familiar (Amigo, vecino, entre otros)",NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,06
,2019-01-06 20:47:25,Ciudad Autónoma de Buenos Aires,Sin dato,Masculino,Comisaría,SI,NS/NC,SI,14,Femenino,NS/NC,NS/NC,NS/NC,NS/NC,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,02
